# Live top-level children of Figma page 4914:113562 ("✅ Social") in file 3sSzw1KewMtUbeLAv7uW0r.
# Harvested 2026-08-20 via use_figma (page.children, in document order). n = 442.
# Columns: nodeId <TAB> type <TAB> WxH <TAB> x,y <TAB> live name (VERBATIM — trailing spaces,
# double spaces and the stray ")" on 11400:91695 are all as Figma holds them; do not tidy).
# Node ids use COLONS here (Figma's native form). registry.json / *.nodes.txt use DASHES.
11477:252566	FRAME	768x1024	24543,19133	Skai > Social > Live > Go live > setup stream > Skai studio > select thumbnail > starting stream 1VH (768 x 1024px)
11477:254210	FRAME	676x392	23767,19133	Stream states - stream ended
11477:247744	FRAME	448x498	23995,14373	Terms and conditions - Agree
11477:243654	FRAME	768x1417	24543,12790	Skai > Social > Live > Stream type modal > Sample stream 1VH (768 x 1024px)
11529:292728	FRAME	708x662	26219,12790	Multi-panel - live chat > Gift streamer
11477:241691	FRAME	768x1024	24543,11600	Skai > Social > Live > Stream type modal > Sample stream > Share stream 1VH (768 x 1024px)
11477:240087	FRAME	768x1024	23675,7552	Skai > Social > Live > Stream type modal > Sample stream 1VH (768 x 1024px)
11477:243256	FRAME	708x474	23735,8676	Stream panel - followed
11442:160938	FRAME	768x1024	24543,6352	Skai > Social > Live > Stream type modal 1VH (768 x 1024px)
11410:139136	FRAME	375x1431	27885,4001	Skai > Social > Live (375 x 812px)
11438:159797	FRAME	375x812	27885,6352	Skai > Social > Live > Stream type modal 1VH (375 x 812px)
11442:162043	FRAME	375x812	27885,2801	Skai > Social > Live 1VH (375 x 812px)
11481:261891	FRAME	375x812	27885,7552	Skai > Social > Live > Stream type modal > Sample stream 1VH (375 x 812px)
11529:297447	FRAME	375x812	28360,8066	Skai > Social > Live > Stream type modal > Sample stream > Chat settings 1VH (375 x 812px)
11529:293126	FRAME	343x414	28360,7552	Multi-panel - live chat
11529:293265	FRAME	343x406	28360,12790	Multi-panel - live chat
11529:293404	FRAME	343x446	28360,13296	Multi-panel - live chat - with rewards
11481:284085	FRAME	375x812	27885,21513	Skai > Social > Live > Go live > setup stream > Skai studio > select thumbnail > starting stream > stream manager > invite guests 1VH (375 x 812px)
11481:280102	FRAME	375x939	27885,20323	Skai > Social > Live > Go live > setup stream > Skai studio > select thumbnail > starting stream > stream manager - guests expanded 1VH (375 x 812px)
11481:282550	FRAME	375x1008	28360,20323	Skai > Social > Live > Go live > setup stream > Skai studio > select thumbnail > starting stream > stream manager - activity feed expanded (375 x 812px)
11481:273266	FRAME	375x812	27885,14373	Skai > Social > Live > Go live 1VH (375 x 812px)
11481:274581	FRAME	375x812	27885,15563	Skai > Social > Live > Go live > setup stream 1VH (375 x 812px)
11481:275802	FRAME	375x812	27885,16753	Skai > Social > Live > Go live > setup stream > Skai studio > select thumbnail 1VH (375 x 812px)
11481:277023	FRAME	375x812	27885,17943	Skai > Social > Live > Go live > setup stream > OBS 1VH (375 x 812px)
11481:278244	FRAME	375x812	27885,19119	Skai > Social > Live > Go live > setup stream > Skai studio > select thumbnail > starting stream 1VH (375 x 812px)
11481:279749	FRAME	319x200	27466,19119	Stream states - stream ended
11481:265530	FRAME	375x812	27885,11600	Skai > Social > Live > Stream type modal > Sample stream > Share stream 1VH (375 x 812px)
11481:266994	FRAME	375x1243	27885,12790	Skai > Social > Live > Stream type modal > Sample stream (375 x 812px)
11529:293522	FRAME	343x644	28803,12790	Multi-panel - live chat > Gift streamer
11481:264273	FRAME	375x812	27410,7552	Skai > Social > Live > Stream type modal > Sample stream 1VH (375 x 812px)
11529:293050	FRAME	343x320	27426,8464	Stream panel - followed
11481:262931	FRAME	375x1628	27885,8752	Skai > Social > Live > Stream type modal > Sample stream (375 x 812px)
11529:300393	FRAME	375x1220	28360,8978	Skai > Social > Live > Stream type modal > Sample stream > Stream viewers (375 x 812px)
11407:148276	FRAME	250x130	-1795,12515	dropdown-story tile
11407:148320	FRAME	250x130	-1795,14190	dropdown-story view
11530:302963	FRAME	220x124	8555,12515	dropdown-story tile
11530:302976	FRAME	220x124	8555,13715	dropdown-story view
11530:303003	FRAME	200x124	12702,12515	dropdown-story tile
11530:303016	FRAME	220x124	12702,13715	dropdown-story view
11442:163219	FRAME	375x3385	11277,4065	Skai > Social - single comment (375 x 812px)
11529:291953	FRAME	375x3439	11752,4065	Skai > Social - show more comments (375 x 812px)
11442:164766	FRAME	375x812	11277,2801	Skai > Social 1VH (375 x 812px)
11461:195806	FRAME	375x812	11277,7974	Skai > Social > Discover - search 1VH (375 x 812px)
11530:302957	INSTANCE	125x44	11017,7974	CTA/button
11461:197022	FRAME	375x1309	11277,9174	Skai > Social > Discover - search (375 x 812px)
11461:197684	FRAME	375x1103	11277,11211	Skai > Social > Discover - search > Favourite (375 x 812px)
11461:198346	FRAME	375x1097	11277,13248	Skai > Social > Discover - search > Creators - empty (375 x 812px)
11461:199116	FRAME	375x1120	11277,15285	Skai > Social > Discover - search > Posts (375 x 812px)
11461:199709	FRAME	375x1325	11277,17273	Skai > Social > Discover - search > Top 20 trends (375 x 812px)
11474:204840	FRAME	375x1275	11277,23324	Skai > Social > Sample post / token (375 x 812px)
11474:206222	FRAME	375x812	12227,23324	Skai > Social > Sample post / token - market 1VH (375 x 812px)
11474:207758	FRAME	375x812	11752,23324	Skai > Social > Sample post / token 1VH (375 x 812px)
11474:205859	FRAME	375x1275	11277,24904	Skai > Social > Sample post / token - chart (375 x 812px)
11474:212827	FRAME	375x1262	11277,27781	Skai > Social > Sample creator profile (375 x 812px)
11474:215215	FRAME	375x1354	11277,29327	Skai > Social > Sample creator profile > Tokens (375 x 812px)
11474:220999	FRAME	375x1258	11277,35321	Skai > Social > Sample creator profile > Groups (375 x 812px)
11474:222012	FRAME	375x1365	11277,36808	Skai > Social > Sample creator profile > Posts (1440 x 900px)
11474:224415	FRAME	343x392	10834,37684	Posts - hover
11474:215821	FRAME	375x1633	11277,30910	Skai > Social > Sample creator profile > Creator overview (375 x 812px)
11474:213159	FRAME	375x812	11277,26574	Skai > Social > Sample creator profile 1VH (375 x 812px)
11524:286515	FRAME	375x812	11752,26574	Skai > Social > Sample creator profile 1VH (375 x 812px)
11474:218523	FRAME	375x812	11277,32793	Skai > Social > Sample creator profile > Following - modal 1VH (375 x 812px)
11474:219363	FRAME	375x812	10802,30910	Skai > Social > Sample creator profile > Holders - modal 1VH (375 x 812px)
11474:218943	FRAME	375x812	11277,33834	Skai > Social > Sample creator profile > Followers - modal 1VH (375 x 812px)
11474:206406	FRAME	375x812	11752,24904	Skai > Social > Sample post / token - chart 1VH (375 x 812px)
11474:222766	FRAME	375x812	11277,42428	Skai > Social > My post / token - chart 1VH (375 x 812px)
11474:223997	FRAME	375x812	11277,43628	Skai > Social > My post / token - chart > upload image 1VH (375 x 812px)
11442:174134	FRAME	375x812	12227,2801	Skai > Social > create story 1VH (375 x 812px)
11442:175333	FRAME	375x812	12227,5315	Skai > Social > create story > prepare story > posting 1VH (375 x 812px)
11442:176880	FRAME	375x812	12702,5315	Skai > Social > share post 1VH (375 x 812px)
11442:175841	FRAME	375x812	12227,6515	Skai > Social > create post > empty 1VH (375 x 812px)
11442:176349	FRAME	375x812	12227,7715	Skai > Social > create post 1VH (375 x 812px)
11442:177647	FRAME	375x812	12227,8915	Skai > Social > create post - with attached image 1VH (375 x 812px)
11527:291862	FRAME	354x792	12702,8915	Create post - two images
11442:178053	FRAME	375x812	12227,10115	Skai > Social > create post > drafts 1VH (375 x 812px)
11442:178673	FRAME	375x812	12227,11315	Skai > Social > create post > drafts 1VH (375 x 812px)
11442:179814	FRAME	375x812	12227,14915	Skai > Social > view story - my story > Story settings 1VH (375 x 812px)
11442:179297	FRAME	375x812	12227,12515	Skai > Social > view story 1VH (375 x 812px)
11461:191228	FRAME	375x812	12227,13715	Skai > Social > view story - my story 1VH (375 x 812px)
11442:174603	FRAME	375x812	12227,4065	Skai > Social > create story > prepare story 1VH (375 x 812px)
11527:291792	FRAME	354x792	12702,4065	Caption - empty
11442:173646	FRAME	375x812	11752,2801	Skai > Social - dropdown 1VH (375 x 812px)
11442:163273	FRAME	768x4387	5951,4065	Skai > Social (768 x 1024px)
11442:164397	FRAME	768x1024	5951,2801	Skai > Social 1VH (768 x 1024px)
11455:183352	FRAME	768x1178	5951,13248	Skai > Social > Discover - search > Creators - empty (768 x 1024px)
11461:187585	FRAME	768x1178	5951,15285	Skai > Social > Discover - search > Posts (768 x 1024px)
11461:188711	FRAME	768x1395	5951,17273	Skai > Social > Discover - search > Top 20 trends (768 x 1024px)
11461:189346	FRAME	768x1191	5951,11538	Skai > Social > Discover - search > Favourite (768 x 1024px)
11459:185505	FRAME	768x1424	5951,9956	Skai > Social > Discover - search (768 x 1024px)
11461:189925	FRAME	768x1024	5951,8692	Skai > Social > Discover - search 1VH (768 x 1024px)
11530:302951	INSTANCE	125x46	5671,8692	CTA/button
11442:165902	FRAME	768x1024	7687,2801	Skai > Social > create story 1VH (768 x 1024px)
11442:167339	FRAME	768x1024	7687,5315	Skai > Social > create story > prepare story > posting 1VH (768 x 1024px)
11442:168505	FRAME	768x1024	7687,6515	Skai > Social > create post > empty 1VH (768 x 1024px)
11442:169153	FRAME	768x1024	7687,7715	Skai > Social > create post 1VH (768 x 1024px)
11442:170034	FRAME	768x1024	7687,8915	Skai > Social > create post - with attached image 1VH (768 x 1024px)
11442:170567	FRAME	768x1024	7687,10115	Skai > Social > create post > drafts 1VH (768 x 1024px)
11442:171056	FRAME	768x1024	7687,11315	Skai > Social > create post > drafts 1VH (768 x 1024px)
11442:171969	FRAME	768x1024	7687,12515	Skai > Social > view story 1VH (768 x 1024px)
11442:172515	FRAME	768x1024	7687,13715	Skai > Social > view story - my story 1VH (768 x 1024px)
11442:173004	FRAME	768x1024	7687,14915	Skai > Social > view story - my story > Story settings 1VH (768 x 1024px)
11442:167934	FRAME	768x1024	8555,5315	Skai > Social > share post (768 x 1024px)
11442:166576	FRAME	768x1024	7687,4065	Skai > Social > create story > prepare story 1VH (768 x 1024px)
11442:167200	FRAME	448x637	8555,4065	Caption - empty
11442:165355	FRAME	768x1024	6819,2801	Skai > Social - dropdown 1VH (768 x 1024px)
11442:167104	FRAME	448x424	9103,4065	Caption - upload - AI generated
11442:175111	FRAME	354x792	13156,4065	Caption - upload - AI generated
11461:191825	FRAME	375x812	11277,19359	Skai > Launch > create token 1VH (375 x 812px)
11461:192084	FRAME	375x812	11752,19359	Skai > Launch > create token > preview 1VH (375 x 812px)
11461:192352	FRAME	375x2300	11277,20724	Skai > Launch > create token (375 x 812px)
11461:192611	FRAME	375x2300	10802,20724	Skai > Launch > create token (375 x 812px)
11461:192857	FRAME	346x833	11752,20724	Token image - with input
11461:192912	FRAME	346x786	12198,20724	Token image - with input
11461:192960	FRAME	768x1024	5951,19359	Skai > Launch > create token 1VH (768 x 1024px)
11461:193256	FRAME	768x1024	6819,19359	Skai > Launch > create token > preview 1VH (768 x 1024px)
11461:193561	FRAME	768x2110	5951,20724	Skai > Launch > create token (768 x 1024px)
11461:193857	FRAME	580x900	6819,20724	Token image - with input
11474:201388	FRAME	768x1430	5951,23324	Skai > Social > Sample post / token (768 x 1024px)
11474:204230	FRAME	708x556	8555,23324	Comments - dropdown
11474:211130	FRAME	768x1249	5951,27838	Skai > Social > Sample creator profile (768 x 1024px)
11474:214001	FRAME	768x1343	5951,29327	Skai > Social > Sample creator profile > Tokens (768 x 1024px)
11474:220336	FRAME	768x1247	5951,35321	Skai > Social > Sample creator profile > Groups (768 x 1024px)
11474:221594	FRAME	768x1595	5951,36808	Skai > Social > Sample creator profile > Posts (768 x 1024px)
11474:224337	FRAME	708x644	5143,37671	Posts - hover
11474:214610	FRAME	768x1643	5951,30910	Skai > Social > Sample creator profile > Creator overview (768 x 1024px)
11474:202449	FRAME	768x1430	5951,24904	Skai > Social > Sample post / token - chart (768 x 1024px)
11474:213441	FRAME	768x1024	5951,26574	Skai > Social > Sample creator profile - created tokens expanded 1VH (768 x 1024px)
11520:286072	FRAME	768x1024	6819,26574	Skai > Social > Sample creator profile - created tokens collapsed 1VH (768 x 1024px)
11474:216389	FRAME	768x1024	5951,32793	Skai > Social > Sample creator profile > Following - modal 1VH (768 x 1024px)
11474:217233	FRAME	768x1024	5083,30910	Skai > Social > Sample creator profile > Holders - modal 1VH (768 x 1024px)
11474:216811	FRAME	768x1024	5951,34057	Skai > Social > Sample creator profile > Followers - modal 1VH (768 x 1024px)
11474:202779	FRAME	768x1024	7687,23324	Skai > Social > Sample post / token - market 1VH (768 x 1024px)
11474:207421	FRAME	768x1024	6819,23324	Skai > Social > Sample post / token 1VH (768 x 1024px)
11474:204464	FRAME	708x684	8555,23980	SRP - bottom - Holders
11474:204570	FRAME	708x620	8555,24764	SRP - bottom - Activity
11474:202951	FRAME	768x1024	6819,24904	Skai > Social > Sample post / token - chart 1VH (768 x 1024px)
11474:204687	FRAME	708x334	8555,25484	SRP - bottom - Details
11474:222950	FRAME	768x1024	5951,42428	Skai > Social > My post / token - chart 1VH (768 x 1024px)
11474:223492	FRAME	768x1024	5951,43628	Skai > Social > My post / token - chart > upload image 1VH (768 x 1024px)
11474:207013	FRAME	343x676	12673,23936	SRP - bottom - Holders
11474:207119	FRAME	343x596	12673,24712	SRP - bottom - Activity
11474:207236	FRAME	343x314	12673,25408	SRP - bottom - Details
11474:208090	FRAME	343x512	12673,23324	Comments - dropdown
11474:224476	FRAME	375x812	10802,38519	Skai > Social - with "tweets" > comment thread 1VH (375 x 812px)
11474:225924	FRAME	375x812	10802,39719	Skai > Social - with "tweets" > comment thread ALT 1VH (375 x 812px)
11474:224727	FRAME	768x1024	5083,38519	Skai > Social - with "tweets" > comment thread 1VH (768 x 1024px)
11474:225435	FRAME	768x1024	5083,39719	Skai > Social - with "tweets" > comment thread ALT 1VH (768 x 1024px)
11474:226906	FRAME	375x2894	11277,38519	Skai > Social - with "tweets" (375 x 812px)
11474:227157	FRAME	768x3615	5951,38519	Skai > Social - with "tweets" (768 x 1024px)
11530:302327	FRAME	296x812	10881,4065	sidebar - open casino
11530:302439	FRAME	318x1024	5533,4065	sidebar - open casino
